x,intensity
1050,-16440718.000
1051,-16443415.000
1052,-16443921.000
1053,-16446211.000
1054,-16449654.000
1055,-16449156.000
1056,-16447107.000
1057,-16445555.000
1058,-16446589.000
1059,-16450689.000
1060,-16451015.000
1061,-16447561.000
1062,-16444736.000
1063,-16444019.000
1064,-16444302.000
1065,-16444911.000
1066,-16445803.000
1067,-16442345.000
1068,-16441258.000
1069,-16443118.000
1070,-16443956.000
1071,-16444526.000
1072,-16443089.000
1073,-16440443.000
1074,-16441046.000
1075,-16445134.000
1076,-16447968.000
1077,-16449941.000
1078,-16449011.000
1079,-16444350.000
1080,-16444159.000
1081,-16447368.000
1082,-16446271.000
1083,-16443989.000
1084,-16443784.000
1085,-16443498.000
1086,-16445031.000
1087,-16445092.000
1088,-16441888.000
1089,-16441799.000
1090,-16446543.000
1091,-16450534.000
1092,-16450996.000
1093,-16447607.000
1094,-16441387.000
1095,-16443995.000
1096,-16448683.000
1097,-16439778.000
1098,-16429951.000
1099,-16435396.000
1100,-16445742.000
1101,-16447341.000
1102,-16442850.000
1103,-16441358.000
1104,-16440555.000
1105,-16434188.000
1106,-16431492.000
1107,-16437047.000
1108,-16441451.000
1109,-16445134.000
1110,-16445498.000
1111,-16441725.000
1112,-16444093.000
1113,-16447686.000
1114,-16445581.000
1115,-16441423.000
1116,-16436913.000
1117,-16430211.000
1118,-16432357.000
1119,-16441875.000
1120,-16442839.000
1121,-16438246.000
1122,-16434498.000
1123,-16433594.000
1124,-16436881.000
1125,-16443164.000
1126,-16444795.000
1127,-16439712.000
1128,-16439151.000
1129,-16442517.000
1130,-16440497.000
1131,-16441477.000
1132,-16446311.000
1133,-16449662.000
1134,-16451267.000
1135,-16451006.000
1136,-16446095.000
1137,-16443229.000
1138,-16447825.000
1139,-16450576.000
1140,-16447912.000
1141,-16439286.000
1142,-16434295.000
1143,-16433257.000
1144,-16435540.000
1145,-16441790.000
1146,-16442960.000
1147,-16442470.000
1148,-16446052.000
1149,-16446812.000
1150,-16443927.000
1151,-16444445.000
1152,-16446110.000
1153,-16447398.000
1154,-16449379.000
1155,-16449324.000
1156,-16447293.000
1157,-16447075.000
1158,-16444872.000
1159,-16438526.000
1160,-16440266.000
1161,-16444552.000
1162,-16440813.000
1163,-16439649.000
1164,-16442403.000
1165,-16443326.000
1166,-16440868.000
1167,-16439448.000
1168,-16443193.000
1169,-16444350.000
1170,-16443289.000
1171,-16446189.000
1172,-16448673.000
1173,-16445403.000
1174,-16438364.000
1175,-16438014.000
1176,-16444941.000
1177,-16448417.000
1178,-16445750.000
1179,-16440362.000
1180,-16435192.000
1181,-16436402.000
1182,-16441784.000
1183,-16447970.000
1184,-16452780.000
1185,-16449812.000
1186,-16444063.000
1187,-16442882.000
1188,-16446242.000
1189,-16449535.000
1190,-16446521.000
1191,-16431379.000
1192,-16422555.000
1193,-16432901.000
1194,-16442054.000
1195,-16441784.000
